Symbol,Date,Open,High,Low,Close,AvgPrice,Volume,Trades,DelivQty,DelivPct
RELIANCE,2010-06-10,1010.0,1017.45,1007.15,1015.35,0.0,3191686,0,0,0.0
RELIANCE,2010-06-11,1025.0,1050.85,1021.0,1046.4,0.0,5327604,0,0,0.0
RELIANCE,2010-06-14,1054.9,1070.0,1049.1,1063.5,0.0,3632863,0,0,0.0
RELIANCE,2010-06-15,1065.2,1069.9,1050.1,1066.1,0.0,4341443,0,0,0.0
RELIANCE,2010-06-16,1070.0,1072.65,1055.1,1057.95,0.0,2704841,0,0,0.0
RELIANCE,2010-06-17,1063.3,1077.0,1058.3,1071.4,0.0,4811174,0,0,0.0
RELIANCE,2010-06-18,1080.2,1089.8,1050.55,1054.35,0.0,8749692,0,0,0.0
RELIANCE,2010-06-21,1061.0,1071.7,1061.0,1065.65,0.0,2695660,0,0,0.0
RELIANCE,2010-06-22,1063.0,1074.8,1056.95,1063.8,0.0,2950749,0,0,0.0
RELIANCE,2010-06-23,1059.7,1067.5,1054.0,1058.7,0.0,2665095,0,0,0.0
RELIANCE,2010-06-24,1059.0,1065.8,1047.3,1052.05,0.0,4298567,0,0,0.0
RELIANCE,2010-06-25,1050.0,1068.0,1043.0,1062.95,0.0,4646050,0,0,0.0
RELIANCE,2010-06-28,1074.0,1092.0,1065.15,1090.15,0.0,7194118,0,0,0.0
RELIANCE,2010-06-29,1091.0,1091.0,1064.2,1067.45,0.0,3249076,0,0,0.0
RELIANCE,2010-06-30,1060.0,1093.95,1057.5,1089.85,0.0,6088910,0,0,0.0
RELIANCE,2010-07-01,1084.0,1086.35,1066.5,1076.25,0.0,3042649,0,0,0.0
RELIANCE,2010-07-02,1076.0,1083.95,1065.3,1068.95,0.0,2502708,0,0,0.0
RELIANCE,2010-07-05,1070.0,1073.15,1062.7,1068.3,0.0,1462821,0,0,0.0
RELIANCE,2010-07-06,1065.5,1081.9,1065.5,1073.9,0.0,2115540,0,0,0.0
RELIANCE,2010-07-07,1074.0,1074.8,1051.0,1053.55,0.0,3140408,0,0,0.0
RELIANCE,2010-07-08,1060.0,1069.55,1055.25,1057.1,0.0,2737949,0,0,0.0
RELIANCE,2010-07-09,1063.95,1066.0,1053.55,1057.65,0.0,2965846,0,0,0.0
RELIANCE,2010-07-12,1060.0,1067.95,1052.05,1056.25,0.0,2871831,0,0,0.0
RELIANCE,2010-07-13,1057.25,1077.75,1057.25,1074.3,0.0,3438642,0,0,0.0
RELIANCE,2010-07-14,1080.0,1094.45,1067.25,1070.45,0.0,3650519,0,0,0.0
RELIANCE,2010-07-15,1071.95,1080.9,1068.1,1073.45,0.0,3172106,0,0,0.0
RELIANCE,2010-07-16,1071.05,1074.0,1060.0,1062.95,0.0,2006855,0,0,0.0
RELIANCE,2010-07-19,1058.1,1065.9,1053.8,1056.05,0.0,2242066,0,0,0.0
RELIANCE,2010-07-20,1057.0,1065.9,1049.1,1052.95,0.0,1564673,0,0,0.0
RELIANCE,2010-07-21,1058.9,1063.0,1055.65,1058.4,0.0,2245764,0,0,0.0
RELIANCE,2010-07-22,1058.4,1060.85,1047.6,1059.0,0.0,3629863,0,0,0.0
RELIANCE,2010-07-23,1063.95,1070.9,1056.8,1060.45,0.0,3152167,0,0,0.0
RELIANCE,2010-07-26,1063.5,1067.4,1050.25,1053.1,0.0,2083245,0,0,0.0
RELIANCE,2010-07-27,1058.85,1061.15,1051.1,1053.5,0.0,2773497,0,0,0.0
RELIANCE,2010-07-28,1063.0,1073.65,1018.0,1021.25,0.0,12098248,0,0,0.0
RELIANCE,2010-07-29,1028.5,1028.5,1008.0,1010.15,0.0,10579193,0,0,0.0
RELIANCE,2010-07-30,1014.95,1020.35,1007.25,1009.65,0.0,4398414,0,0,0.0
RELIANCE,2010-08-02,1016.0,1021.8,1011.4,1014.55,0.0,2897730,0,0,0.0
RELIANCE,2010-08-03,1019.15,1030.9,1014.0,1027.75,0.0,4595476,0,0,0.0
RELIANCE,2010-08-04,1028.0,1031.0,1012.55,1016.05,0.0,4187240,0,0,0.0
RELIANCE,2010-08-05,1019.95,1023.7,1005.05,1007.05,0.0,4184906,0,0,0.0
RELIANCE,2010-08-06,1008.9,1010.1,998.5,1000.1,0.0,4561587,0,0,0.0
RELIANCE,2010-08-09,1000.0,1006.0,992.0,993.6,0.0,5086803,0,0,0.0
RELIANCE,2010-08-10,991.0,1002.4,986.3,987.9,0.0,4569314,0,0,0.0
RELIANCE,2010-08-11,989.8,994.9,980.1,983.25,0.0,5009919,0,0,0.0
