Symbol,Date,Open,High,Low,Close,AvgPrice,Volume,Trades,DelivQty,DelivPct
SUNPHARMA,2010-06-10,1705.0,1709.95,1685.35,1702.45,0.0,116185,0,0,0.0
SUNPHARMA,2010-06-11,1719.0,1724.15,1666.15,1682.45,0.0,228693,0,0,0.0
SUNPHARMA,2010-06-14,1685.0,1707.9,1668.05,1702.0,0.0,139288,0,0,0.0
SUNPHARMA,2010-06-15,1698.0,1705.0,1681.1,1701.5,0.0,80469,0,0,0.0
SUNPHARMA,2010-06-16,1686.0,1708.9,1680.0,1702.8,0.0,117568,0,0,0.0
SUNPHARMA,2010-06-17,1705.9,1720.0,1685.0,1698.75,0.0,150837,0,0,0.0
SUNPHARMA,2010-06-18,1702.0,1721.85,1688.0,1713.35,0.0,115150,0,0,0.0
SUNPHARMA,2010-06-21,1717.0,1762.0,1717.0,1754.5,0.0,172601,0,0,0.0
SUNPHARMA,2010-06-22,1773.0,1783.9,1749.15,1761.65,0.0,191468,0,0,0.0
SUNPHARMA,2010-06-23,1775.0,1808.0,1763.0,1799.25,0.0,134876,0,0,0.0
SUNPHARMA,2010-06-24,1805.0,1825.0,1775.0,1809.8,0.0,198660,0,0,0.0
SUNPHARMA,2010-06-25,1807.0,1818.5,1782.0,1790.65,0.0,76088,0,0,0.0
SUNPHARMA,2010-06-28,1775.55,1812.5,1775.0,1790.75,0.0,85565,0,0,0.0
SUNPHARMA,2010-06-29,1790.0,1810.0,1753.1,1756.85,0.0,92466,0,0,0.0
SUNPHARMA,2010-06-30,1765.0,1799.0,1742.0,1785.1,0.0,211488,0,0,0.0
SUNPHARMA,2010-07-01,1780.0,1782.0,1743.0,1752.65,0.0,57007,0,0,0.0
SUNPHARMA,2010-07-02,1752.65,1775.8,1750.0,1755.8,0.0,128610,0,0,0.0
SUNPHARMA,2010-07-05,1742.0,1767.0,1735.3,1740.2,0.0,37878,0,0,0.0
SUNPHARMA,2010-07-06,1750.0,1808.6,1736.05,1799.85,0.0,216864,0,0,0.0
SUNPHARMA,2010-07-07,1785.55,1798.85,1764.0,1771.4,0.0,66715,0,0,0.0
SUNPHARMA,2010-07-08,1790.0,1796.85,1742.3,1752.8,0.0,82726,0,0,0.0
SUNPHARMA,2010-07-09,1752.8,1763.0,1735.0,1742.45,0.0,218232,0,0,0.0
SUNPHARMA,2010-07-12,1746.0,1757.95,1728.0,1742.15,0.0,95570,0,0,0.0
SUNPHARMA,2010-07-13,1740.0,1757.0,1727.55,1741.65,0.0,160589,0,0,0.0
SUNPHARMA,2010-07-14,1754.9,1756.95,1736.5,1744.35,0.0,139734,0,0,0.0
SUNPHARMA,2010-07-15,1744.35,1780.0,1730.0,1747.95,0.0,351862,0,0,0.0
SUNPHARMA,2010-07-16,1758.7,1759.55,1730.15,1740.25,0.0,193608,0,0,0.0
SUNPHARMA,2010-07-19,1733.0,1733.0,1697.3,1719.8,0.0,373025,0,0,0.0
SUNPHARMA,2010-07-20,1719.0,1743.1,1709.9,1723.2,0.0,261468,0,0,0.0
SUNPHARMA,2010-07-21,1730.0,1730.0,1711.0,1716.7,0.0,328647,0,0,0.0
SUNPHARMA,2010-07-22,1711.05,1752.5,1710.0,1747.5,0.0,71080,0,0,0.0
SUNPHARMA,2010-07-23,1760.0,1763.9,1734.1,1740.5,0.0,97069,0,0,0.0
SUNPHARMA,2010-07-26,1757.0,1764.0,1740.0,1759.85,0.0,64575,0,0,0.0
SUNPHARMA,2010-07-27,1761.0,1780.0,1761.0,1774.95,0.0,149585,0,0,0.0
SUNPHARMA,2010-07-28,1779.95,1813.6,1777.0,1807.4,0.0,441856,0,0,0.0
SUNPHARMA,2010-07-29,1810.0,1840.0,1764.7,1779.75,0.0,354091,0,0,0.0
SUNPHARMA,2010-07-30,1774.4,1804.95,1755.4,1768.6,0.0,199560,0,0,0.0
SUNPHARMA,2010-08-02,1770.0,1794.0,1762.1,1776.4,0.0,74389,0,0,0.0
SUNPHARMA,2010-08-03,1765.55,1797.9,1760.0,1789.35,0.0,87507,0,0,0.0
SUNPHARMA,2010-08-04,1782.0,1795.0,1761.15,1778.3,0.0,106130,0,0,0.0
SUNPHARMA,2010-08-05,1765.55,1789.9,1753.5,1763.35,0.0,110079,0,0,0.0
SUNPHARMA,2010-08-06,1756.0,1787.7,1756.0,1774.85,0.0,79432,0,0,0.0
SUNPHARMA,2010-08-09,1785.0,1788.0,1762.8,1767.35,0.0,46977,0,0,0.0
SUNPHARMA,2010-08-10,1772.45,1775.0,1750.0,1754.8,0.0,59695,0,0,0.0
SUNPHARMA,2010-08-11,1755.0,1764.9,1733.7,1747.95,0.0,96709,0,0,0.0
SUNPHARMA,2010-08-12,1735.0,1761.9,1727.0,1738.25,0.0,45710,0,0,0.0
SUNPHARMA,2010-08-13,1739.75,1755.0,1735.05,1750.9,0.0,57393,0,0,0.0
SUNPHARMA,2010-08-16,1755.1,1765.0,1705.0,1715.9,0.0,194736,0,0,0.0
SUNPHARMA,2010-08-17,1715.9,1724.5,1700.05,1706.7,0.0,132109,0,0,0.0
SUNPHARMA,2010-08-18,1714.0,1778.8,1701.2,1769.0,0.0,224388,0,0,0.0
SUNPHARMA,2010-08-19,1784.8,1809.0,1760.15,1790.55,0.0,194697,0,0,0.0
SUNPHARMA,2010-08-20,1805.0,1812.95,1783.95,1792.4,0.0,89241,0,0,0.0
SUNPHARMA,2010-08-23,1800.0,1857.0,1762.8,1785.95,0.0,79267,0,0,0.0
SUNPHARMA,2010-08-24,1790.5,1808.0,1775.25,1787.55,0.0,78471,0,0,0.0
SUNPHARMA,2010-08-25,1790.0,1807.0,1780.0,1787.45,0.0,77450,0,0,0.0
SUNPHARMA,2010-08-26,1798.0,1803.0,1751.7,1781.95,0.0,146115,0,0,0.0
SUNPHARMA,2010-08-27,1770.75,1783.0,1755.1,1773.25,0.0,125915,0,0,0.0
SUNPHARMA,2010-08-30,1775.0,1784.0,1745.25,1750.8,0.0,85705,0,0,0.0
SUNPHARMA,2010-08-31,1760.0,1785.0,1736.6,1762.4,0.0,237099,0,0,0.0
SUNPHARMA,2010-09-01,1750.0,1762.0,1740.0,1750.55,0.0,167764,0,0,0.0
SUNPHARMA,2010-09-02,1752.0,1764.7,1725.05,1733.25,0.0,84825,0,0,0.0
SUNPHARMA,2010-09-03,1730.6,1749.0,1715.0,1725.05,0.0,122888,0,0,0.0
SUNPHARMA,2010-09-06,1729.0,1740.95,1716.5,1728.5,0.0,108647,0,0,0.0
SUNPHARMA,2010-09-07,1735.0,1746.0,1720.0,1722.75,0.0,107846,0,0,0.0
SUNPHARMA,2010-09-08,1740.0,1848.0,1740.0,1753.85,0.0,1028166,0,0,0.0
SUNPHARMA,2010-09-09,1775.0,1775.0,1741.0,1745.55,0.0,282152,0,0,0.0
SUNPHARMA,2010-09-13,1759.95,1762.0,1740.0,1754.5,0.0,198848,0,0,0.0
SUNPHARMA,2010-09-14,1756.7,1759.0,1742.5,1746.45,0.0,111533,0,0,0.0
SUNPHARMA,2010-09-15,1748.5,1812.35,1745.05,1805.9,0.0,363177,0,0,0.0
SUNPHARMA,2010-09-16,1815.0,1849.0,1776.0,1838.6,0.0,343526,0,0,0.0
SUNPHARMA,2010-09-17,1855.0,1891.0,1845.1,1874.1,0.0,294877,0,0,0.0
SUNPHARMA,2010-09-20,1899.0,1903.0,1852.0,1876.85,0.0,432733,0,0,0.0
SUNPHARMA,2010-09-21,1869.9,1947.0,1860.05,1930.75,0.0,340618,0,0,0.0
SUNPHARMA,2010-09-22,1949.0,1983.75,1914.7,1921.75,0.0,435779,0,0,0.0
SUNPHARMA,2010-09-23,1940.0,1963.9,1881.0,1888.4,0.0,308334,0,0,0.0
SUNPHARMA,2010-09-24,1899.95,1940.0,1881.0,1921.2,0.0,276887,0,0,0.0
SUNPHARMA,2010-09-27,1947.25,1961.95,1937.1,1945.6,0.0,156101,0,0,0.0
SUNPHARMA,2010-09-28,1934.0,1974.0,1934.0,1970.05,0.0,167477,0,0,0.0
