Symbol,Date,Open,High,Low,Close,AvgPrice,Volume,Trades,DelivQty,DelivPct
ITC,2010-06-10,279.0,281.75,275.2,280.05,0.0,3522663,0,0,0.0
ITC,2010-06-11,289.0,289.0,280.65,281.55,0.0,2820966,0,0,0.0
ITC,2010-06-14,282.7,286.8,281.6,286.1,0.0,2806420,0,0,0.0
ITC,2010-06-15,286.0,292.7,285.1,291.7,0.0,3126009,0,0,0.0
ITC,2010-06-16,294.7,294.7,288.15,290.9,0.0,3940914,0,0,0.0
ITC,2010-06-17,291.0,296.9,289.15,293.9,0.0,4442412,0,0,0.0
ITC,2010-06-18,295.0,299.3,292.7,294.9,0.0,5196746,0,0,0.0
ITC,2010-06-21,296.7,300.0,292.0,299.1,0.0,4631354,0,0,0.0
ITC,2010-06-22,298.0,303.75,297.25,301.8,0.0,3127754,0,0,0.0
ITC,2010-06-23,300.0,304.2,299.25,302.85,0.0,3094124,0,0,0.0
ITC,2010-06-24,303.0,307.9,300.1,305.75,0.0,6904721,0,0,0.0
ITC,2010-06-25,305.65,307.9,300.2,301.45,0.0,2633022,0,0,0.0
ITC,2010-06-28,301.0,303.5,297.0,297.65,0.0,2150891,0,0,0.0
ITC,2010-06-29,298.6,299.0,294.05,296.35,0.0,1679467,0,0,0.0
ITC,2010-06-30,293.0,306.2,293.0,305.45,0.0,4617332,0,0,0.0
ITC,2010-07-01,304.8,304.8,300.25,303.0,0.0,1704951,0,0,0.0
ITC,2010-07-02,305.0,305.95,301.8,302.55,0.0,1395862,0,0,0.0
ITC,2010-07-05,302.4,304.5,300.0,302.15,0.0,1433119,0,0,0.0
ITC,2010-07-06,302.2,303.3,301.1,302.9,0.0,1512395,0,0,0.0
ITC,2010-07-07,303.1,303.45,300.0,302.0,0.0,2013487,0,0,0.0
ITC,2010-07-08,304.0,305.35,301.9,303.15,0.0,1864509,0,0,0.0
ITC,2010-07-09,303.15,304.8,299.25,300.35,0.0,1989710,0,0,0.0
ITC,2010-07-12,302.0,302.0,299.3,299.95,0.0,2325594,0,0,0.0
ITC,2010-07-13,299.95,301.4,295.3,299.1,0.0,4677628,0,0,0.0
ITC,2010-07-14,300.15,302.15,297.65,298.5,0.0,4636889,0,0,0.0
ITC,2010-07-15,298.5,301.0,298.25,300.1,0.0,3056905,0,0,0.0
ITC,2010-07-16,300.5,300.55,296.6,298.35,0.0,3855349,0,0,0.0
ITC,2010-07-19,297.4,299.95,290.0,291.35,0.0,3262949,0,0,0.0
ITC,2010-07-20,292.0,293.4,290.1,291.45,0.0,1433917,0,0,0.0
ITC,2010-07-21,292.85,296.0,290.85,292.35,0.0,3854795,0,0,0.0
ITC,2010-07-22,266.4,298.55,266.4,297.7,0.0,7264178,0,0,0.0
ITC,2010-07-23,300.0,302.7,298.25,301.65,0.0,6549108,0,0,0.0
ITC,2010-07-26,302.0,303.2,299.95,302.7,0.0,2263751,0,0,0.0
ITC,2010-07-27,307.0,307.0,303.0,304.25,0.0,1788042,0,0,0.0
ITC,2010-07-28,305.5,308.25,303.2,307.35,0.0,3382650,0,0,0.0
ITC,2010-07-29,307.0,311.9,306.05,310.1,0.0,3880640,0,0,0.0
ITC,2010-07-30,309.75,311.85,306.0,308.75,0.0,3696763,0,0,0.0
ITC,2010-08-02,309.1,313.45,309.0,312.8,0.0,5554310,0,0,0.0
ITC,2010-08-03,158.7,158.7,153.75,154.4,0.0,5645411,0,0,0.0
ITC,2010-08-04,154.0,157.0,151.55,155.3,0.0,5409603,0,0,0.0
ITC,2010-08-05,155.7,157.2,154.35,155.8,0.0,3978747,0,0,0.0
ITC,2010-08-06,156.0,160.0,155.8,158.75,0.0,3986597,0,0,0.0
ITC,2010-08-09,159.0,160.2,157.9,158.95,0.0,2664676,0,0,0.0
ITC,2010-08-10,159.45,159.45,155.85,157.25,0.0,4740900,0,0,0.0
ITC,2010-08-11,156.0,157.0,154.35,154.95,0.0,3262755,0,0,0.0
ITC,2010-08-12,152.5,155.85,152.05,152.95,0.0,4857708,0,0,0.0
ITC,2010-08-13,153.0,157.0,152.95,156.25,0.0,4813496,0,0,0.0
ITC,2010-08-16,157.6,159.0,156.0,158.25,0.0,2908717,0,0,0.0
ITC,2010-08-17,159.0,160.3,156.75,159.55,0.0,5525480,0,0,0.0
ITC,2010-08-18,161.5,163.0,159.05,162.5,0.0,8211065,0,0,0.0
ITC,2010-08-19,162.5,166.3,162.5,165.3,0.0,8309779,0,0,0.0
ITC,2010-08-20,165.1,165.5,162.05,162.7,0.0,5938410,0,0,0.0
ITC,2010-08-23,162.0,162.7,159.1,159.5,0.0,3806268,0,0,0.0
ITC,2010-08-24,159.55,161.3,158.6,159.85,0.0,3463036,0,0,0.0
ITC,2010-08-25,159.9,161.25,159.85,160.5,0.0,4403129,0,0,0.0
ITC,2010-08-26,161.0,165.15,161.0,163.9,0.0,10854028,0,0,0.0
ITC,2010-08-27,164.1,165.35,160.35,161.2,0.0,3651956,0,0,0.0
ITC,2010-08-30,163.0,163.35,158.6,159.3,0.0,3051332,0,0,0.0
ITC,2010-08-31,160.3,164.0,158.5,163.15,0.0,8795298,0,0,0.0
ITC,2010-09-01,164.25,164.3,161.8,163.15,0.0,4826181,0,0,0.0
ITC,2010-09-02,163.8,165.85,163.15,165.45,0.0,4908257,0,0,0.0
ITC,2010-09-03,165.7,165.7,162.35,164.0,0.0,4061121,0,0,0.0
ITC,2010-09-06,164.85,167.3,163.8,165.8,0.0,7069493,0,0,0.0
ITC,2010-09-07,166.0,167.25,164.8,166.2,0.0,5696688,0,0,0.0
ITC,2010-09-08,165.15,165.9,163.25,164.3,0.0,4014223,0,0,0.0
